bid_count_1,bid_weight_count_1,bid_val_0,bid_weight_val_2,bid_val_2,ask_count_2,ask_weight_count_1,bid_count_2,ask_val_2,ask_val_1,ask_val_0,bid_weight_val_1,bid_val_1,bid_count_0,datetime,ask_weight_val_2,ask_count_0,bid_weight_count_2,ask_weight_val_1,ask_weight_count_2,ask_count_1
0.5,3.837,0.056903,0.056844998255339514,0.0569,0.06,2.137,0.17,0.056947,0.05694,0.056929,0.05690110633307272,0.056902,2.986,2018-08-08 19:16:02.339031,0.0569722940036185,0.001,35.537,0.056960051474029015,7.738,0.165
2.955,11.741999999999999,0.056908,0.05685016628548986,0.0569,0.06,1.851,0.17,0.056947,0.05694,0.056929,0.05688157238971214,0.056907,0.563,2018-08-08 19:16:06.374284,0.056971980067743615,0.001,43.287,0.05695839546191248,7.675999999999999,0.165
0.17,10.952,0.056907,0.056848764653474645,0.056871,0.06,1.851,0.054,0.056947,0.05694,0.056929,0.05687932359386413,0.0569,2.626,2018-08-08 19:16:10.481914,0.056971980067743615,0.001,42.651999999999994,0.05695839546191248,7.675999999999999,0.165
0.17,10.952,0.056907,0.056848764653474645,0.056871,0.06,1.851,0.054,0.056947,0.05694,0.056929,0.05687932359386413,0.0569,2.626,2018-08-08 19:16:13.920114,0.056971980067743615,0.001,42.651999999999994,0.05695839546191248,7.675999999999999,0.165
2.626,11.333,0.056908,0.05684962230048043,0.0569,0.06,2.905,0.17,0.056947,0.05694,0.056929,0.05688064766610783,0.056907,0.483,2018-08-08 19:16:17.322917,0.05698876100910583,0.001,42.878,0.056968411015490536,13.398,0.165
0.483,3.8899999999999997,0.056909,0.05686693926499032,0.056907,0.164,6.739999999999999,2.626,0.05694,0.056939,0.056928,0.056906604884318764,0.056908,0.557,2018-08-08 19:16:21.058200,0.056958840378905695,0.019,28.435000000000002,0.05693911261127596,14.145999999999999,6.473
0.17,10.828,0.056907,0.05684860755267118,0.056871,0.164,6.739999999999999,0.039,0.05694,0.056939,0.056928,0.05687905652013298,0.0569,2.517,2018-08-08 19:16:24.512609,0.05695638486700526,0.019,42.528,0.05693911261127596,11.616999999999997,6.473
0.17,10.809000000000001,0.056907,0.056848597544049494,0.056871,6.473,6.603,0.02,0.056939,0.056928,0.056908,0.0568790706818392,0.0569,2.517,2018-08-08 19:16:27.940580,0.05695858676565065,0.027,42.509,0.056938963349992426,14.008999999999999,0.019
0.17,10.661000000000001,0.056907,0.05684839349873705,0.056871,0.019,6.697,0.02,0.056928,0.056927,0.056908,0.05687868295657066,0.0569,2.369,2018-08-08 19:16:31.380808,0.056955430091771425,0.001,42.361,0.056938718082723605,12.966999999999999,0.164
0.17,10.512,0.056907,0.0568481866293945,0.056871,0.019,6.697,0.02,0.056928,0.056927,0.056908,0.05687828158295281,0.0569,2.22,2018-08-08 19:16:34.810751,0.056955430091771425,0.001,42.211999999999996,0.056938718082723605,12.966999999999999,0.164
0.11,8.642,0.056908,0.05684580712668276,0.0569,6.473,16.739,0.17,0.056939,0.056928,0.056927,0.056872567229807915,0.056907,0.342,2018-08-08 19:16:38.449268,0.05694534798094844,10.163,40.187,0.05693174980584264,24.145,0.019
0.11,8.539,0.056908,0.056845647315637154,0.0569,0.019,17.551,0.17,0.056928,0.056927,0.056926,0.05687213982901979,0.056907,0.239,2018-08-08 19:16:41.746029,0.05694095915368793,10.855,40.084,0.05693085391145804,23.820999999999998,0.164
0.17,8.402000000000001,0.056907,0.05684509211510648,0.056871,0.019,21.724,0.02,0.056928,0.056927,0.056925,0.05687106950726017,0.0569,0.11,2018-08-08 19:16:45.223358,0.056938192398371085,15.028,40.102,0.05692922974590315,27.994,0.164
0.102,22.712,0.05687,0.05684200306970898,0.05686,0.019,22.56,0.33,0.056928,0.056927,0.056924,0.05685989851179992,0.056868,6.167,2018-08-08 19:16:48.689133,0.05693533822831053,19.701,41.372,0.05692698705673761,27.374999999999996,0.164
6.41,57.708999999999996,0.05687,0.05685687896525886,0.056868,0.019,22.56,0.001,0.056928,0.056927,0.056924,0.056868264187561746,0.056869,40.578,2018-08-08 19:16:52.093813,0.05693532596171053,19.701,92.08099999999999,0.05692698705673761,27.944999999999997,0.164
0.001,19.865,0.056869,0.05683756800267389,0.056856,3.229,26.411,16.33,0.056924,0.056923,0.056922,0.056853380015101936,0.056868,0.749,2018-08-08 19:16:55.481413,0.056929333590043756,16.472,35.90299999999999,0.0569225270152588,32.462,6.527
16.0,19.116,0.056868,0.05683687953006772,0.056854,3.229,19.885,0.33,0.056924,0.056922,0.056869,0.05685273346934506,0.056856,0.001,2018-08-08 19:16:58.966836,0.056930925161937096,0.001,35.153999999999996,0.05692236907216496,25.936,16.472
2.72,19.163999999999998,0.056868,0.056838728680188626,0.056856,3.229,19.885,16.0,0.056924,0.056922,0.056869,0.05685609042997287,0.056857,0.001,2018-08-08 19:17:02.391091,0.056930925161937096,0.001,35.202,0.05692236907216496,25.936,16.472
0.001,22.038999999999998,0.056869,0.05684076807783975,0.056856,1.582,20.894000000000002,16.0,0.056942,0.056927,0.056922,0.05685925550161078,0.056868,5.595,2018-08-08 19:17:05.855891,0.05693674294767759,16.472,40.699,0.05692700775342205,25.878,0.164
0.001,22.845,0.056871,0.056841624768100237,0.056856,1.582,24.123,16.0,0.056942,0.056927,0.056922,0.056860159684832566,0.056868,6.401,2018-08-08 19:17:09.885062,0.056935789390989526,19.701,41.504999999999995,0.05692568179745472,29.276999999999997,0.164
0.749,28.451999999999998,0.056873,0.05684637100632156,0.056871,2.636,24.173,5.136,0.056943,0.056942,0.056922,0.05686305250948967,0.056872,6.566,2018-08-08 19:17:13.304862,0.05693490468530752,19.701,46.82399999999999,0.05692588813965996,29.218999999999998,1.582
0.001,19.685000000000002,0.056872,0.056836756515410244,0.056856,3.229,24.083000000000002,16.0,0.056922,0.056921,0.05692,0.056852051968503924,0.056868,0.569,2018-08-08 19:17:16.739747,0.056931121756771196,16.472,35.723,0.05692423759498401,28.096999999999998,0.164
0.443,34.431000000000004,0.056856,0.05682203974574595,0.056824,3.229,23.663,2.672,0.056922,0.056921,0.05692,0.05683706775870581,0.056853,16.059,2018-08-08 19:17:20.198284,0.056931290530043,16.052,40.432,0.05692431280902674,27.676999999999996,0.164
0.113,34.174,0.056856,0.05681437713417828,0.056851,0.856,17.074,0.33,0.056915,0.056913,0.056912,0.056837199362088135,0.056853,16.059,2018-08-08 19:17:23.640089,0.05692001864509605,6.053,57.282000000000004,0.0569139865877943,24.725,5.136
0.113,67.64599999999999,0.056857,0.05683026702955243,0.056849,5.136,16.703000000000003,0.33,0.056913,0.056911,0.05691,0.056847224580906505,0.056853,49.531,2018-08-08 19:17:27.040870,0.0569208023398511,6.053,90.75399999999999,0.05691155576842482,24.445999999999998,4.494
0.113,18.46,0.056858,0.05679980073614319,0.056838,9.999,19.775000000000002,0.33,0.05691,0.056909,0.056908,0.05682100037919827,0.056853,0.345,2018-08-08 19:17:30.679932,0.05691896978300547,6.053,41.568000000000005,0.05691142179519595,24.655,0.33
0.173,36.517999999999994,0.056854,0.05682329647444733,0.056831,0.164,18.489,8.0,0.056921,0.056907,0.056906,0.056846604113040156,0.056853,25.443,2018-08-08 19:17:34.344187,0.056925900382973106,6.053,72.556,0.05691489301746984,22.717,4.824
0.113,28.066000000000003,0.056855,0.056810084066127337,0.056829,0.164,23.994,0.33,0.056921,0.056916,0.056906,0.056832494548564094,0.056853,9.951,2018-08-08 19:17:37.758140,0.05692369851090605,16.052,51.174,0.05691278915562224,28.607999999999997,0.33
0.113,18.175,0.056855,0.05679932265097014,0.056829,0.164,23.775000000000002,0.33,0.056921,0.056916,0.056906,0.05682024687757909,0.056853,0.06,2018-08-08 19:17:41.208301,0.05692208945470129,15.833,41.283,0.05691285169295479,28.003,0.33
0.113,18.175,0.056855,0.05679441146430658,0.056827,9.999,18.476,0.33,0.056902,0.056901,0.0569,0.056820210563961485,0.056853,0.06,2018-08-08 19:17:44.691312,0.056917644788981654,4.754,46.213,0.05690513152197445,25.993,0.33
0.06,11.214,0.056857,0.056823686526651505,0.056853,3.229,11.154,0.113,0.056922,0.056921,0.0569,0.05682994524701266,0.056856,0.321,2018-08-08 19:17:48.750496,0.05693186653912125,5.084,29.473000000000003,0.05691417509413663,15.158,0.164
0.113,11.123000000000001,0.056857,0.05682276573801232,0.056829,3.229,12.3,8.0,0.056922,0.056921,0.0569,0.05682910896340913,0.056853,0.06,2018-08-08 19:17:52.202033,0.056927354326035344,4.688,29.864000000000004,0.056915788373983735,15.164,0.164
0.113,19.417,0.056858,0.05683247574651364,0.056829,0.23,8.081,8.0,0.056915,0.056914,0.0569,0.056845490601019726,0.056853,10.974,2018-08-08 19:17:59.434610,0.05692096093298671,4.358,38.077,0.056909817101843826,13.848,0.1
0.393,6.479,0.056832,0.05682301169797943,0.056829,5.136,34.159000000000006,3.0,0.056891,0.056889,0.056888,0.056829460410557184,0.056831,2.608,2018-08-08 19:18:07.499817,0.056896786727156125,14.329,8.463000000000001,0.05689086603823296,42.101000000000006,0.963
20.649,24.482,0.056833,0.05682937110415036,0.056831,9.999,32.566,0.392,0.056882,0.056881,0.05688,0.05683175104158157,0.056832,2.988,2018-08-08 19:18:10.986762,0.056888392937062944,2.879,25.54,0.05688346600749247,42.9,0.963
0.392,4.343999999999999,0.056833,0.0568172633017876,0.056815,9.63,36.38,0.123,0.056879,0.056877,0.056876,0.05682530570902396,0.056831,2.787,2018-08-08 19:18:14.403764,0.056884399932889115,12.519,4.754999999999999,0.05688009117647058,41.722,0.535
0.123,17.132999999999996,0.056816,0.05678389322400034,0.056801,18.618,29.241999999999994,0.33,0.056876,0.056873,0.056872,0.05681500904686862,0.056815,15.949,2018-08-08 19:18:17.876987,0.0568911860770773,2.198,22.682999999999996,0.05687607581560769,44.89,5.457
0.704,1.603,0.056801,0.05672676708125763,0.056796,10.099,35.937000000000005,0.33,0.056866,0.056865,0.056864,0.056798890205864004,0.0568,0.5,2018-08-08 19:18:21.882297,0.05688627769120893,0.998,90.93299999999999,0.05686565222472661,61.608000000000004,18.527
0.704,4.152,0.056802,0.05673037428449006,0.056795,9.999,35.793000000000006,0.33,0.056862,0.056861,0.05686,0.056800840317919064,0.0568,3.049,2018-08-08 19:18:24.987440,0.056866616751645956,0.954,91.01899999999999,0.0568633709943285,40.40200000000001,5.457
0.019,1.0230000000000001,0.0568,0.05669821558803062,0.056785,13.154,24.433000000000003,0.05,0.056859,0.056822,0.056821,0.056788544477028344,0.056789,0.704,2018-08-08 19:18:28.443399,0.05686942607383329,0.563,7.185,0.05685767286047558,43.07,0.856
0.019,0.99,0.0568,0.05669470061443932,0.056785,4.425,22.623,0.05,0.05682,0.056818,0.056817,0.05673839494949495,0.056789,0.001,2018-08-08 19:18:32.474533,0.05686573802636337,0.28,6.51,0.05684114184679309,60.842,4.836
0.019,0.78,0.0568,0.056690921011368085,0.056785,0.6,24.224,0.05,0.056825,0.056821,0.056815,0.05673927051282051,0.056789,0.001,2018-08-08 19:18:35.946565,0.0568834810233819,0.311,5.101999999999999,0.05687115125495376,41.314,0.563
0.019,0.32,0.0568,0.05667962779017858,0.056785,0.535,7.12,0.05,0.05682,0.056818,0.056817,0.056731753125000006,0.056789,0.001,2018-08-08 19:18:39.802577,0.05686866708490171,0.33,10.752,0.056819717556179775,19.128,3.242
0.018,3.3099999999999996,0.05679,0.05670375692779111,0.056785,2.45,15.134000000000002,0.05,0.056822,0.056818,0.056815,0.056784366163141996,0.056789,2.992,2018-08-08 19:18:43.240378,0.05688505929766378,8.127,15.012,0.056818310492929826,47.641000000000005,2.642
0.018,3.3099999999999996,0.056792,0.05670418486368313,0.056785,2.45,12.624,0.05,0.056822,0.056818,0.056817,0.05678617401812689,0.056789,2.992,2018-08-08 19:18:46.720616,0.05686722929391645,5.617,15.552000000000001,0.0568198586026616,32.744,2.642
0.018,6.475999999999999,0.056792,0.05671595503692987,0.056785,2.45,8.32,0.05,0.056822,0.056818,0.056817,0.05677231871525634,0.056789,2.992,2018-08-08 19:18:50.192810,0.05687484240506328,1.313,26.266000000000002,0.05682137704326923,28.440000000000005,2.642
2.992,3.4739999999999998,0.056798,0.056769706441393876,0.056793,1.585,15.385000000000002,0.214,0.056826,0.056822,0.056818,0.05679573575129533,0.056796,0.2,2018-08-08 19:18:53.641866,0.05687869784576257,2.217,7.575999999999999,0.056857761325966844,26.738000000000007,2.45
0.2,3.6709999999999994,0.0568,0.056771863606471136,0.056796,0.33,13.964,2.992,0.056843,0.056822,0.056818,0.056796372650503954,0.056798,0.411,2018-08-08 19:18:57.063946,0.05690754262419649,2.217,7.602999999999999,0.05686175680320825,48.693000000000005,2.45
0.411,3.67,0.056801,0.05676135917800059,0.056798,1.584,16.487000000000002,0.2,0.056855,0.056844,0.056822,0.0568004476839237,0.0568,2.991,2018-08-08 19:19:00.508284,0.056906823305761134,2.45,10.072999999999999,0.05688001607326985,68.91000000000001,0.33
0.411,20.073999999999998,0.056805,0.056789174226725,0.056802,0.33,4.613,6.955,0.056849,0.056822,0.056817,0.05680327438477633,0.056804,9.517,2018-08-08 19:19:04.005333,0.05690577212569567,0.126,26.058,0.056837072837632764,58.93600000000001,2.45
0.389,17.352,0.05681,0.05679692097178239,0.056807,0.33,4.506000000000001,5.136,0.056851,0.056822,0.056817,0.056805674965421854,0.056809,0.753,2018-08-08 19:19:07.570528,0.05689749151957531,0.019,21.157,0.05683769596094095,37.675000000000004,2.45
11.449,16.822,0.056813,0.05680588941612175,0.056806,0.33,4.506000000000001,1.771,0.056852,0.056822,0.056817,0.05680790928545952,0.05681,0.411,2018-08-08 19:19:11.007583,0.056899252549205595,0.019,17.281,0.056837769196626704,46.387,2.45
0.336,12.972999999999999,0.056814,0.05680028132077721,0.05681,1.584,16.174,6.955,0.056855,0.056853,0.056822,0.056807740306791026,0.056813,0.92,2018-08-08 19:19:14.443947,0.05689986426682849,2.137,16.778,0.056881322431062205,46.142,0.33
2.991,3.67,0.056814,0.056781174665521045,0.056798,1.584,15.312000000000001,0.2,0.056855,0.056853,0.056822,0.05680201553133514,0.056801,0.411,2018-08-08 19:19:17.947837,0.056901346576855125,1.275,8.147,0.056884662029780556,45.28,0.33
0.411,5.186,0.056816,0.05679065671804963,0.056801,0.123,22.082,2.991,0.056895,0.056863,0.056822,0.056806481681450055,0.056815,1.566,2018-08-08 19:19:21.430202,0.056915713851973526,0.83,9.147,0.05689710297980255,80.364,0.33
0.725,4.13,0.056817,0.05677473308995032,0.056801,0.33,14.867,2.991,0.056875,0.056866,0.056822,0.05680401937046005,0.056815,0.196,2018-08-08 19:19:24.883701,0.05690420246270424,0.83,9.860999999999999,0.05688819795520279,54.89900000000001,1.584
2.991,3.541,0.056815,0.05676935751607717,0.056798,0.33,14.058,0.2,0.056875,0.056866,0.056822,0.05680165857102512,0.056801,0.282,2018-08-08 19:19:28.287557,0.056905431928267705,0.021,9.952,0.05689200746905677,54.09,1.584
